"","GEOID","var","var_type","value"
"7158","13059130500","Inc_10K_p","moe",3.91
"7159","13059130500","Inc_200K_p","moe",5.15
"7160","13059130500","Inc100K_149K_p","moe",6.57
"7161","13059130500","Inc10K_24K_p","moe",5.57
"7162","13059130500","Inc150K_199K_p","moe",5.24
"7163","13059130500","Inc25K_49K_p","moe",8.15
"7164","13059130500","Inc50K_74K_p","moe",21.86
"7165","13059130500","Inc75K_99K_p","moe",4.74
"7166","13059130500","Ind_ag_p","moe",1
"7167","13059130500","Ind_arts_p","moe",5.24
"7168","13059130500","Ind_const_p","moe",2.8
"7169","13059130500","Ind_edhlth_p","moe",20.01
"7170","13059130500","Ind_finan_p","moe",1.58
"7171","13059130500","Ind_info_p","moe",1.79
"7172","13059130500","Ind_manf_p","moe",9.68
"7173","13059130500","Ind_other_p","moe",3.66
"7174","13059130500","Ind_prof_p","moe",5.09
"7175","13059130500","Ind_pubad_p","moe",4.81
"7176","13059130500","Ind_retail_p","moe",6.53
"7177","13059130500","Ind_trans_p","moe",2.15
"7178","13059130500","Ind_whlsl_p","moe",4.52
"7179","13059130500","Inet_any_p","moe",21.45
"7180","13059130500","Inet_broad_p","moe",22.86
"7181","13059130500","Pov_Ov65_p","moe",2.22
"7182","13059130500","Pov_Und18_p","moe",15.28
"7183","13059130500","Rce_AI_p","moe",0.46
"7184","13059130500","Rce_AsnNH_p","moe",1.11
"7185","13059130500","Rce_BlkNH_p","moe",21.88
"7186","13059130500","Rce_Hisp_p","moe",8.23
"7187","13059130500","Rce_HPI_p","moe",0.95
"7188","13059130500","Rce_OthNH_p","moe",0.46
"7189","13059130500","Rce_WhtNH_p","moe",9.57
"7190","13059130500","Rent30_p","moe",18.8
"7191","13059130500","Sch_grad_p","moe",0.43
"7192","13059130500","Sch_Kpre_p","moe",1.63
"7193","13059130500","Sch_ugrad_p","moe",2.2
"7194","13059130500","Trn_car_p","moe",14.5
"7195","13059130500","Trn_carpool_p","moe",8.04
"7196","13059130500","Trn_home_p","moe",19.38
"7197","13059130500","Trn_noveh_p","moe",1.01
"7198","13059130500","Trn_pub_p","moe",1.01
"7199","13059130500","Trn_taxi_p","moe",1.29
"7200","13059130500","Trn_walk_p","moe",2.58
"7201","13059130601","Age05_p","moe",2.98
"7202","13059130601","Age18_24_p","moe",4.23
"7203","13059130601","AgeO65_p","moe",3.12
"7204","13059130601","AgeU18_p","moe",7.67
"7205","13059130601","Ed_ba_p","moe",8.84
"7206","13059130601","Ed_hsgrad_p","moe",7.09
"7207","13059130601","Ed_lesshs_p","moe",12.13
"7208","13059130601","Ed_ma_p","moe",6.99
"7209","13059130601","Ed_prof_doc_p","moe",1.44
"7210","13059130601","Ed_somecol_p","moe",8.77
"7211","13059130601","Empl_labor_p","moe",17.38
"7212","13059130601","Empl_unemp_p","moe",4.62
"7213","13059130601","HInsur_FBNat_p","moe",3.88
"7214","13059130601","HInsur_FBNC_p","moe",1.37
"7215","13059130601","HInsur_Nat_p","moe",13.9
"7216","13059130601","HousOwn_p","moe",12.5
"7217","13059130601","HousRent_p","moe",14.15
"7218","13059130601","Inc_10K_p","moe",5.28
"7219","13059130601","Inc_200K_p","moe",3.12
"7220","13059130601","Inc100K_149K_p","moe",7.83
"7221","13059130601","Inc10K_24K_p","moe",11.58
"7222","13059130601","Inc150K_199K_p","moe",4.71
"7223","13059130601","Inc25K_49K_p","moe",12.71
"7224","13059130601","Inc50K_74K_p","moe",9.36
"7225","13059130601","Inc75K_99K_p","moe",6.41
"7226","13059130601","Ind_ag_p","moe",0.58
"7227","13059130601","Ind_arts_p","moe",8.35
"7228","13059130601","Ind_const_p","moe",4.24
"7229","13059130601","Ind_edhlth_p","moe",13.05
"7230","13059130601","Ind_finan_p","moe",7.02
"7231","13059130601","Ind_info_p","moe",5.15
"7232","13059130601","Ind_manf_p","moe",5.9
"7233","13059130601","Ind_other_p","moe",5.44
"7234","13059130601","Ind_prof_p","moe",5.44
"7235","13059130601","Ind_pubad_p","moe",1.66
"7236","13059130601","Ind_retail_p","moe",5.11
"7237","13059130601","Ind_trans_p","moe",2.49
"7238","13059130601","Ind_whlsl_p","moe",6.11
"7239","13059130601","Inet_any_p","moe",15.66
"7240","13059130601","Inet_broad_p","moe",16.52
"7241","13059130601","Pov_Ov65_p","moe",1.35
"7242","13059130601","Pov_Und18_p","moe",8.63
"7243","13059130601","Rce_AI_p","moe",0.33
"7244","13059130601","Rce_AsnNH_p","moe",4.09
"7245","13059130601","Rce_BlkNH_p","moe",9.25
"7246","13059130601","Rce_Hisp_p","moe",12.49
"7247","13059130601","Rce_HPI_p","moe",0.33
"7248","13059130601","Rce_OthNH_p","moe",0.33
"7249","13059130601","Rce_WhtNH_p","moe",12.25
"7250","13059130601","Rent30_p","moe",23.25
"7251","13059130601","Sch_grad_p","moe",2.38
"7252","13059130601","Sch_Kpre_p","moe",3.54
"7253","13059130601","Sch_ugrad_p","moe",2.1
"7254","13059130601","Trn_car_p","moe",21.59
"7255","13059130601","Trn_carpool_p","moe",8.51
"7256","13059130601","Trn_home_p","moe",2.43
"7257","13059130601","Trn_noveh_p","moe",5.52
"7258","13059130601","Trn_pub_p","moe",5.26
"7259","13059130601","Trn_taxi_p","moe",3.17
"7260","13059130601","Trn_walk_p","moe",0.61
"7261","13059130602","Age05_p","moe",4.26
"7262","13059130602","Age18_24_p","moe",19.26
"7263","13059130602","AgeO65_p","moe",6.5
"7264","13059130602","AgeU18_p","moe",5.87
"7265","13059130602","Ed_ba_p","moe",10.09
"7266","13059130602","Ed_hsgrad_p","moe",12.34
"7267","13059130602","Ed_lesshs_p","moe",0.79
"7268","13059130602","Ed_ma_p","moe",7.16
"7269","13059130602","Ed_prof_doc_p","moe",6.82
"7270","13059130602","Ed_somecol_p","moe",11.33
"7271","13059130602","Empl_labor_p","moe",16.82
"7272","13059130602","Empl_unemp_p","moe",1.61
"7273","13059130602","HInsur_FBNat_p","moe",4.33
"7274","13059130602","HInsur_FBNC_p","moe",2.97
"7275","13059130602","HInsur_Nat_p","moe",20.81
"7276","13059130602","HousOwn_p","moe",13.39
"7277","13059130602","HousRent_p","moe",22.7
"7278","13059130602","Inc_10K_p","moe",14.11
"7279","13059130602","Inc_200K_p","moe",5.91
"7280","13059130602","Inc100K_149K_p","moe",7.17
"7281","13059130602","Inc10K_24K_p","moe",10.95
"7282","13059130602","Inc150K_199K_p","moe",5.67
"7283","13059130602","Inc25K_49K_p","moe",13.63
"7284","13059130602","Inc50K_74K_p","moe",10.24
"7285","13059130602","Inc75K_99K_p","moe",4.73
"7286","13059130602","Ind_ag_p","moe",0.97
"7287","13059130602","Ind_arts_p","moe",10.77
"7288","13059130602","Ind_const_p","moe",3.52
"7289","13059130602","Ind_edhlth_p","moe",12.71
"7290","13059130602","Ind_finan_p","moe",3.66
"7291","13059130602","Ind_info_p","moe",5.87
"7292","13059130602","Ind_manf_p","moe",2.21
"7293","13059130602","Ind_other_p","moe",3.94
"7294","13059130602","Ind_prof_p","moe",5.59
"7295","13059130602","Ind_pubad_p","moe",5.25
"7296","13059130602","Ind_retail_p","moe",17.75
"7297","13059130602","Ind_trans_p","moe",2.62
"7298","13059130602","Ind_whlsl_p","moe",0.97
"7299","13059130602","Inet_any_p","moe",20.72
"7300","13059130602","Inet_broad_p","moe",20.33
"7301","13059130602","Pov_Ov65_p","moe",6.82
"7302","13059130602","Pov_Und18_p","moe",7.48
"7303","13059130602","Rce_AI_p","moe",0.44
"7304","13059130602","Rce_AsnNH_p","moe",5.59
"7305","13059130602","Rce_BlkNH_p","moe",5.18
"7306","13059130602","Rce_Hisp_p","moe",4.33
"7307","13059130602","Rce_HPI_p","moe",0.44
"7308","13059130602","Rce_OthNH_p","moe",3.03
"7309","13059130602","Rce_WhtNH_p","moe",19.1
"7310","13059130602","Rent30_p","moe",30.95
"7311","13059130602","Sch_grad_p","moe",6.22
"7312","13059130602","Sch_Kpre_p","moe",2.98
"7313","13059130602","Sch_ugrad_p","moe",16.08
"7314","13059130602","Trn_car_p","moe",20.72
"7315","13059130602","Trn_carpool_p","moe",7.53
"7316","13059130602","Trn_home_p","moe",10.15
"7317","13059130602","Trn_noveh_p","moe",0.97
"7318","13059130602","Trn_pub_p","moe",0.97
"7319","13059130602","Trn_taxi_p","moe",0.97
"7320","13059130602","Trn_walk_p","moe",0.97
"7321","13059130701","Age05_p","moe",2.38
"7322","13059130701","Age18_24_p","moe",3.66
"7323","13059130701","AgeO65_p","moe",7.29
"7324","13059130701","AgeU18_p","moe",4.17
"7325","13059130701","Ed_ba_p","moe",8.39
"7326","13059130701","Ed_hsgrad_p","moe",5.8
"7327","13059130701","Ed_lesshs_p","moe",7.87
"7328","13059130701","Ed_ma_p","moe",5.25
"7329","13059130701","Ed_prof_doc_p","moe",3.24
"7330","13059130701","Ed_somecol_p","moe",10.98
"7331","13059130701","Empl_labor_p","moe",18.26
"7332","13059130701","Empl_unemp_p","moe",2.17
"7333","13059130701","HInsur_FBNat_p","moe",3.14
"7334","13059130701","HInsur_FBNC_p","moe",2.06
"7335","13059130701","HInsur_Nat_p","moe",14.06
"7336","13059130701","HousOwn_p","moe",12.98
"7337","13059130701","HousRent_p","moe",12.57
"7338","13059130701","Inc_10K_p","moe",4.01
"7339","13059130701","Inc_200K_p","moe",3.23
"7340","13059130701","Inc100K_149K_p","moe",6.64
"7341","13059130701","Inc10K_24K_p","moe",6.52
"7342","13059130701","Inc150K_199K_p","moe",4.72
"7343","13059130701","Inc25K_49K_p","moe",15.49
"7344","13059130701","Inc50K_74K_p","moe",8.97
"7345","13059130701","Inc75K_99K_p","moe",6.58
"7346","13059130701","Ind_ag_p","moe",0.64
"7347","13059130701","Ind_arts_p","moe",6.85
"7348","13059130701","Ind_const_p","moe",1.72
"7349","13059130701","Ind_edhlth_p","moe",9.17
"7350","13059130701","Ind_finan_p","moe",3.31
"7351","13059130701","Ind_info_p","moe",1.54
"7352","13059130701","Ind_manf_p","moe",5.81
"7353","13059130701","Ind_other_p","moe",3.18
"7354","13059130701","Ind_prof_p","moe",11.25
"7355","13059130701","Ind_pubad_p","moe",1.27
"7356","13059130701","Ind_retail_p","moe",7.49
"7357","13059130701","Ind_trans_p","moe",5.22
"7358","13059130701","Ind_whlsl_p","moe",4.4
"7359","13059130701","Inet_any_p","moe",15.01
"7360","13059130701","Inet_broad_p","moe",15.79
"7361","13059130701","Pov_Ov65_p","moe",7.31
"7362","13059130701","Pov_Und18_p","moe",4.23
"7363","13059130701","Rce_AI_p","moe",0.38
"7364","13059130701","Rce_AsnNH_p","moe",1.79
"7365","13059130701","Rce_BlkNH_p","moe",9.94
"7366","13059130701","Rce_Hisp_p","moe",4.96
"7367","13059130701","Rce_HPI_p","moe",0.38
"7368","13059130701","Rce_OthNH_p","moe",0.38
"7369","13059130701","Rce_WhtNH_p","moe",12.05
"7370","13059130701","Rent30_p","moe",21.81
"7371","13059130701","Sch_grad_p","moe",3.39
"7372","13059130701","Sch_Kpre_p","moe",0.81
"7373","13059130701","Sch_ugrad_p","moe",4.06
"7374","13059130701","Trn_car_p","moe",20.97
"7375","13059130701","Trn_carpool_p","moe",6.51
"7376","13059130701","Trn_home_p","moe",3.46
"7377","13059130701","Trn_noveh_p","moe",1.15
"7378","13059130701","Trn_pub_p","moe",0.65
"7379","13059130701","Trn_taxi_p","moe",0.65
"7380","13059130701","Trn_walk_p","moe",0.65
"7381","13059130702","Age05_p","moe",4.11
"7382","13059130702","Age18_24_p","moe",5.64
"7383","13059130702","AgeO65_p","moe",6.33
"7384","13059130702","AgeU18_p","moe",10.2
"7385","13059130702","Ed_ba_p","moe",13.88
"7386","13059130702","Ed_hsgrad_p","moe",7.59
"7387","13059130702","Ed_lesshs_p","moe",4.87
"7388","13059130702","Ed_ma_p","moe",8.5
"7389","13059130702","Ed_prof_doc_p","moe",6.52
"7390","13059130702","Ed_somecol_p","moe",10.88
"7391","13059130702","Empl_labor_p","moe",21.15
"7392","13059130702","Empl_unemp_p","moe",1.44
"7393","13059130702","HInsur_FBNat_p","moe",3.83
"7394","13059130702","HInsur_FBNC_p","moe",6.25
"7395","13059130702","HInsur_Nat_p","moe",16.91
"7396","13059130702","HousOwn_p","moe",13.78
"7397","13059130702","HousRent_p","moe",20.07
"7398","13059130702","Inc_10K_p","moe",3.96
"7399","13059130702","Inc_200K_p","moe",2.16
"7400","13059130702","Inc100K_149K_p","moe",8.29
"7401","13059130702","Inc10K_24K_p","moe",9.1
"7402","13059130702","Inc150K_199K_p","moe",3.87
"7403","13059130702","Inc25K_49K_p","moe",9.64
"7404","13059130702","Inc50K_74K_p","moe",13.24
"7405","13059130702","Inc75K_99K_p","moe",18.29
"7406","13059130702","Ind_ag_p","moe",1.06
"7407","13059130702","Ind_arts_p","moe",1.06
"7408","13059130702","Ind_const_p","moe",6.58
"7409","13059130702","Ind_edhlth_p","moe",13.76
"7410","13059130702","Ind_finan_p","moe",7.03
"7411","13059130702","Ind_info_p","moe",1.06
"7412","13059130702","Ind_manf_p","moe",3.7
"7413","13059130702","Ind_other_p","moe",2.04
"7414","13059130702","Ind_prof_p","moe",9.9
"7415","13059130702","Ind_pubad_p","moe",5.37
"7416","13059130702","Ind_retail_p","moe",23.96
"7417","13059130702","Ind_trans_p","moe",1.51
"7418","13059130702","Ind_whlsl_p","moe",1.06
"7419","13059130702","Inet_any_p","moe",15.14
"7420","13059130702","Inet_broad_p","moe",15.41
"7421","13059130702","Pov_Ov65_p","moe",6.66
"7422","13059130702","Pov_Und18_p","moe",11.35
"7423","13059130702","Rce_AI_p","moe",0.58
"7424","13059130702","Rce_AsnNH_p","moe",0.86
"7425","13059130702","Rce_BlkNH_p","moe",14.6
"7426","13059130702","Rce_Hisp_p","moe",7.16
"7427","13059130702","Rce_HPI_p","moe",0.58
"7428","13059130702","Rce_OthNH_p","moe",0.58
"7429","13059130702","Rce_WhtNH_p","moe",19.37
"7430","13059130702","Rent30_p","moe",16.37
"7431","13059130702","Sch_grad_p","moe",1.82
"7432","13059130702","Sch_Kpre_p","moe",5.11
"7433","13059130702","Sch_ugrad_p","moe",3.72
"7434","13059130702","Trn_car_p","moe",17.27
"7435","13059130702","Trn_carpool_p","moe",14.84
"7436","13059130702","Trn_home_p","moe",12.33
"7437","13059130702","Trn_noveh_p","moe",2.43
"7438","13059130702","Trn_pub_p","moe",1.14
"7439","13059130702","Trn_taxi_p","moe",13.14
"7440","13059130702","Trn_walk_p","moe",1.14
"7441","13059140300","Age05_p","moe",2.32
"7442","13059140300","Age18_24_p","moe",4.03
"7443","13059140300","AgeO65_p","moe",2.4
"7444","13059140300","AgeU18_p","moe",7.69
"7445","13059140300","Ed_ba_p","moe",3.09
"7446","13059140300","Ed_hsgrad_p","moe",10.68
"7447","13059140300","Ed_lesshs_p","moe",6.93
"7448","13059140300","Ed_ma_p","moe",6.42
"7449","13059140300","Ed_prof_doc_p","moe",0.61
"7450","13059140300","Ed_somecol_p","moe",9.11
"7451","13059140300","Empl_labor_p","moe",13.8
"7452","13059140300","Empl_unemp_p","moe",3.42
"7453","13059140300","HInsur_FBNat_p","moe",1.58
"7454","13059140300","HInsur_FBNC_p","moe",3.25
"7455","13059140300","HInsur_Nat_p","moe",15.04
"7456","13059140300","HousOwn_p","moe",14.6
"7457","13059140300","HousRent_p","moe",16.03
"7458","13059140300","Inc_10K_p","moe",2.55
"7459","13059140300","Inc_200K_p","moe",0.47
"7460","13059140300","Inc100K_149K_p","moe",3.4
"7461","13059140300","Inc10K_24K_p","moe",9.45
"7462","13059140300","Inc150K_199K_p","moe",1.23
"7463","13059140300","Inc25K_49K_p","moe",13.18
"7464","13059140300","Inc50K_74K_p","moe",5.9
"7465","13059140300","Inc75K_99K_p","moe",5.86
"7466","13059140300","Ind_ag_p","moe",0.69
"7467","13059140300","Ind_arts_p","moe",6.08
"7468","13059140300","Ind_const_p","moe",3.99
"7469","13059140300","Ind_edhlth_p","moe",5.45
"7470","13059140300","Ind_finan_p","moe",2.01
"7471","13059140300","Ind_info_p","moe",0.69
"7472","13059140300","Ind_manf_p","moe",8.3
"7473","13059140300","Ind_other_p","moe",4.06
"7474","13059140300","Ind_prof_p","moe",4.58
"7475","13059140300","Ind_pubad_p","moe",2.33
"7476","13059140300","Ind_retail_p","moe",11.08
"7477","13059140300","Ind_trans_p","moe",3.47
"7478","13059140300","Ind_whlsl_p","moe",1.95
"7479","13059140300","Inet_any_p","moe",13.46
"7480","13059140300","Inet_broad_p","moe",14.17
"7481","13059140300","Pov_Ov65_p","moe",2.01
"7482","13059140300","Pov_Und18_p","moe",12.33
"7483","13059140300","Rce_AI_p","moe",0.56
"7484","13059140300","Rce_AsnNH_p","moe",0.37
"7485","13059140300","Rce_BlkNH_p","moe",14.65
"7486","13059140300","Rce_Hisp_p","moe",10.03
"7487","13059140300","Rce_HPI_p","moe",0.37
"7488","13059140300","Rce_OthNH_p","moe",0.37
"7489","13059140300","Rce_WhtNH_p","moe",5.79
"7490","13059140300","Rent30_p","moe",19.51
"7491","13059140300","Sch_grad_p","moe",0.62
"7492","13059140300","Sch_Kpre_p","moe",2.21
"7493","13059140300","Sch_ugrad_p","moe",2.9
"7494","13059140300","Trn_car_p","moe",13.4
"7495","13059140300","Trn_carpool_p","moe",8.01
"7496","13059140300","Trn_home_p","moe",4.83
"7497","13059140300","Trn_noveh_p","moe",3.46
"7498","13059140300","Trn_pub_p","moe",0.71
"7499","13059140300","Trn_taxi_p","moe",1.06
"7500","13059140300","Trn_walk_p","moe",0.81
"7501","13059140400","Age05_p","moe",6.04
"7502","13059140400","Age18_24_p","moe",3.8
"7503","13059140400","AgeO65_p","moe",7.37
"7504","13059140400","AgeU18_p","moe",11.31
"7505","13059140400","Ed_ba_p","moe",3.32
"7506","13059140400","Ed_hsgrad_p","moe",13.89
"7507","13059140400","Ed_lesshs_p","moe",11.44
"7508","13059140400","Ed_ma_p","moe",1.14
"7509","13059140400","Ed_prof_doc_p","moe",2.1
"7510","13059140400","Ed_somecol_p","moe",12.93
"7511","13059140400","Empl_labor_p","moe",16.55
"7512","13059140400","Empl_unemp_p","moe",3.89
"7513","13059140400","HInsur_FBNat_p","moe",0.43
"7514","13059140400","HInsur_FBNC_p","moe",5.47
"7515","13059140400","HInsur_Nat_p","moe",13.33
"7516","13059140400","HousOwn_p","moe",20.67
"7517","13059140400","HousRent_p","moe",14.86
"7518","13059140400","Inc_10K_p","moe",1.52
"7519","13059140400","Inc_200K_p","moe",1.06
"7520","13059140400","Inc100K_149K_p","moe",4.33
"7521","13059140400","Inc10K_24K_p","moe",19.44
"7522","13059140400","Inc150K_199K_p","moe",1.06
"7523","13059140400","Inc25K_49K_p","moe",11.47
"7524","13059140400","Inc50K_74K_p","moe",7.37
"7525","13059140400","Inc75K_99K_p","moe",9.72
"7526","13059140400","Ind_ag_p","moe",3.97
"7527","13059140400","Ind_arts_p","moe",6.77
"7528","13059140400","Ind_const_p","moe",9.1
"7529","13059140400","Ind_edhlth_p","moe",9.1
"7530","13059140400","Ind_finan_p","moe",6.69
"7531","13059140400","Ind_info_p","moe",1.09
"7532","13059140400","Ind_manf_p","moe",7.54
"7533","13059140400","Ind_other_p","moe",1.32
"7534","13059140400","Ind_prof_p","moe",10.03
"7535","13059140400","Ind_pubad_p","moe",5.91
"7536","13059140400","Ind_retail_p","moe",3.34
"7537","13059140400","Ind_trans_p","moe",11.04
"7538","13059140400","Ind_whlsl_p","moe",2.41
"7539","13059140400","Inet_any_p","moe",20.05
"7540","13059140400","Inet_broad_p","moe",21.49
"7541","13059140400","Pov_Ov65_p","moe",6.78
"7542","13059140400","Pov_Und18_p","moe",10.86
"7543","13059140400","Rce_AI_p","moe",0.4
"7544","13059140400","Rce_AsnNH_p","moe",0.4
"7545","13059140400","Rce_BlkNH_p","moe",9.72
"7546","13059140400","Rce_Hisp_p","moe",16.59
"7547","13059140400","Rce_HPI_p","moe",0.4
"7548","13059140400","Rce_OthNH_p","moe",0.4
"7549","13059140400","Rce_WhtNH_p","moe",6.89
"7550","13059140400","Rent30_p","moe",27.64
"7551","13059140400","Sch_grad_p","moe",0.44
"7552","13059140400","Sch_Kpre_p","moe",4.26
"7553","13059140400","Sch_ugrad_p","moe",3.35
"7554","13059140400","Trn_car_p","moe",23.17
"7555","13059140400","Trn_carpool_p","moe",11.67
"7556","13059140400","Trn_home_p","moe",1.13
"7557","13059140400","Trn_noveh_p","moe",1.13
"7558","13059140400","Trn_pub_p","moe",1.13
"7559","13059140400","Trn_taxi_p","moe",1.05
"7560","13059140400","Trn_walk_p","moe",1.13
"7561","13059140500","Age05_p","moe",3.46
"7562","13059140500","Age18_24_p","moe",3.46
"7563","13059140500","AgeO65_p","moe",11.11
"7564","13059140500","AgeU18_p","moe",6.71
"7565","13059140500","Ed_ba_p","moe",7.69
"7566","13059140500","Ed_hsgrad_p","moe",9.29
"7567","13059140500","Ed_lesshs_p","moe",10.38
"7568","13059140500","Ed_ma_p","moe",2.98
"7569","13059140500","Ed_prof_doc_p","moe",1.89
"7570","13059140500","Ed_somecol_p","moe",15.75
"7571","13059140500","Empl_labor_p","moe",15.41
"7572","13059140500","Empl_unemp_p","moe",4.14
"7573","13059140500","HInsur_FBNat_p","moe",0.73
"7574","13059140500","HInsur_FBNC_p","moe",3.25
"7575","13059140500","HInsur_Nat_p","moe",17.92
"7576","13059140500","HousOwn_p","moe",15.09
"7577","13059140500","HousRent_p","moe",16.89
