"","GEOID","NAME","variable","estimate","moe","source"
"220","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_025",0,14,"American Community Survey, 5 year sample, 2016-2020"
"221","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_027",0,14,"American Community Survey, 5 year sample, 2016-2020"
"222","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_028",101,104,"American Community Survey, 5 year sample, 2016-2020"
"223","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_029",44,48,"American Community Survey, 5 year sample, 2016-2020"
"224","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_030",0,14,"American Community Survey, 5 year sample, 2016-2020"
"225","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_044",39,37,"American Community Survey, 5 year sample, 2016-2020"
"226","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_045",0,14,"American Community Survey, 5 year sample, 2016-2020"
"227","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_046",38,64,"American Community Survey, 5 year sample, 2016-2020"
"228","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_047",0,14,"American Community Survey, 5 year sample, 2016-2020"
"229","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_048",27,47,"American Community Survey, 5 year sample, 2016-2020"
"230","13059030101","Census Tract 301.01, Clarke County, Georgia","B01001_049",0,14,"American Community Survey, 5 year sample, 2016-2020"
"231","13059030101","Census Tract 301.01, Clarke County, Georgia","B01003_001",2775,682,"American Community Survey, 5 year sample, 2016-2020"
"232","13059030101","Census Tract 301.01, Clarke County, Georgia","B03002_003",2323,675,"American Community Survey, 5 year sample, 2016-2020"
"233","13059030101","Census Tract 301.01, Clarke County, Georgia","B03002_004",91,88,"American Community Survey, 5 year sample, 2016-2020"
"234","13059030101","Census Tract 301.01, Clarke County, Georgia","B03002_005",0,14,"American Community Survey, 5 year sample, 2016-2020"
"235","13059030101","Census Tract 301.01, Clarke County, Georgia","B03002_006",97,72,"American Community Survey, 5 year sample, 2016-2020"
"236","13059030101","Census Tract 301.01, Clarke County, Georgia","B03002_007",0,14,"American Community Survey, 5 year sample, 2016-2020"
"237","13059030101","Census Tract 301.01, Clarke County, Georgia","B03002_008",0,14,"American Community Survey, 5 year sample, 2016-2020"
"238","13059030101","Census Tract 301.01, Clarke County, Georgia","B03002_012",192,122,"American Community Survey, 5 year sample, 2016-2020"
"239","13059030101","Census Tract 301.01, Clarke County, Georgia","B08141_001",949,232,"American Community Survey, 5 year sample, 2016-2020"
"240","13059030101","Census Tract 301.01, Clarke County, Georgia","B08141_002",0,14,"American Community Survey, 5 year sample, 2016-2020"
"241","13059030101","Census Tract 301.01, Clarke County, Georgia","B08141_006",793,283,"American Community Survey, 5 year sample, 2016-2020"
"242","13059030101","Census Tract 301.01, Clarke County, Georgia","B08141_011",0,14,"American Community Survey, 5 year sample, 2016-2020"
"243","13059030101","Census Tract 301.01, Clarke County, Georgia","B08141_016",11,18,"American Community Survey, 5 year sample, 2016-2020"
"244","13059030101","Census Tract 301.01, Clarke County, Georgia","B08141_021",56,83,"American Community Survey, 5 year sample, 2016-2020"
"245","13059030101","Census Tract 301.01, Clarke County, Georgia","B08141_026",71,88,"American Community Survey, 5 year sample, 2016-2020"
"246","13059030101","Census Tract 301.01, Clarke County, Georgia","B08141_031",18,30,"American Community Survey, 5 year sample, 2016-2020"
"247","13059030101","Census Tract 301.01, Clarke County, Georgia","B14007_001",2775,682,"American Community Survey, 5 year sample, 2016-2020"
"248","13059030101","Census Tract 301.01, Clarke County, Georgia","B14007_003",0,14,"American Community Survey, 5 year sample, 2016-2020"
"249","13059030101","Census Tract 301.01, Clarke County, Georgia","B14007_004",0,14,"American Community Survey, 5 year sample, 2016-2020"
"250","13059030101","Census Tract 301.01, Clarke County, Georgia","B14007_017",2036,767,"American Community Survey, 5 year sample, 2016-2020"
"251","13059030101","Census Tract 301.01, Clarke County, Georgia","B14007_018",262,145,"American Community Survey, 5 year sample, 2016-2020"
"252","13059030101","Census Tract 301.01, Clarke County, Georgia","B15003_001",364,179,"American Community Survey, 5 year sample, 2016-2020"
"253","13059030101","Census Tract 301.01, Clarke County, Georgia","B15003_022",159,100,"American Community Survey, 5 year sample, 2016-2020"
"254","13059030101","Census Tract 301.01, Clarke County, Georgia","B15003_023",0,14,"American Community Survey, 5 year sample, 2016-2020"
"255","13059030101","Census Tract 301.01, Clarke County, Georgia","B15003_024",0,14,"American Community Survey, 5 year sample, 2016-2020"
"256","13059030101","Census Tract 301.01, Clarke County, Georgia","B15003_025",0,14,"American Community Survey, 5 year sample, 2016-2020"
"257","13059030101","Census Tract 301.01, Clarke County, Georgia","B16010_001",364,179,"American Community Survey, 5 year sample, 2016-2020"
"258","13059030101","Census Tract 301.01, Clarke County, Georgia","B16010_002",38,64,"American Community Survey, 5 year sample, 2016-2020"
"259","13059030101","Census Tract 301.01, Clarke County, Georgia","B16010_015",110,95,"American Community Survey, 5 year sample, 2016-2020"
"260","13059030101","Census Tract 301.01, Clarke County, Georgia","B16010_028",57,46,"American Community Survey, 5 year sample, 2016-2020"
"261","13059030101","Census Tract 301.01, Clarke County, Georgia","B17020_001",2775,682,"American Community Survey, 5 year sample, 2016-2020"
"262","13059030101","Census Tract 301.01, Clarke County, Georgia","B17020_002",2154,773,"American Community Survey, 5 year sample, 2016-2020"
"263","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_001",994,210,"American Community Survey, 5 year sample, 2016-2020"
"264","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_002",435,228,"American Community Survey, 5 year sample, 2016-2020"
"265","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_003",93,81,"American Community Survey, 5 year sample, 2016-2020"
"266","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_004",242,151,"American Community Survey, 5 year sample, 2016-2020"
"267","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_005",20,32,"American Community Survey, 5 year sample, 2016-2020"
"268","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_006",45,56,"American Community Survey, 5 year sample, 2016-2020"
"269","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_007",32,31,"American Community Survey, 5 year sample, 2016-2020"
"270","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_008",56,83,"American Community Survey, 5 year sample, 2016-2020"
"271","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_009",0,14,"American Community Survey, 5 year sample, 2016-2020"
"272","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_010",33,38,"American Community Survey, 5 year sample, 2016-2020"
"273","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_011",20,32,"American Community Survey, 5 year sample, 2016-2020"
"274","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_012",18,28,"American Community Survey, 5 year sample, 2016-2020"
"275","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_013",0,14,"American Community Survey, 5 year sample, 2016-2020"
"276","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_014",0,14,"American Community Survey, 5 year sample, 2016-2020"
"277","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_015",0,14,"American Community Survey, 5 year sample, 2016-2020"
"278","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_016",0,14,"American Community Survey, 5 year sample, 2016-2020"
"279","13059030101","Census Tract 301.01, Clarke County, Georgia","B19001_017",0,14,"American Community Survey, 5 year sample, 2016-2020"
"280","13059030101","Census Tract 301.01, Clarke County, Georgia","B25001_001",1144,202,"American Community Survey, 5 year sample, 2016-2020"
"281","13059030101","Census Tract 301.01, Clarke County, Georgia","B25008_001",2775,682,"American Community Survey, 5 year sample, 2016-2020"
"282","13059030101","Census Tract 301.01, Clarke County, Georgia","B25008_002",27,47,"American Community Survey, 5 year sample, 2016-2020"
"283","13059030101","Census Tract 301.01, Clarke County, Georgia","B25008_003",2748,692,"American Community Survey, 5 year sample, 2016-2020"
"284","13059030101","Census Tract 301.01, Clarke County, Georgia","B25070_001",967,214,"American Community Survey, 5 year sample, 2016-2020"
"285","13059030101","Census Tract 301.01, Clarke County, Georgia","B25070_007",56,83,"American Community Survey, 5 year sample, 2016-2020"
"286","13059030101","Census Tract 301.01, Clarke County, Georgia","B25070_008",27,27,"American Community Survey, 5 year sample, 2016-2020"
"287","13059030101","Census Tract 301.01, Clarke County, Georgia","B25070_009",32,31,"American Community Survey, 5 year sample, 2016-2020"
"288","13059030101","Census Tract 301.01, Clarke County, Georgia","B25070_010",601,225,"American Community Survey, 5 year sample, 2016-2020"
"289","13059030101","Census Tract 301.01, Clarke County, Georgia","B27003_009",1599,658,"American Community Survey, 5 year sample, 2016-2020"
"290","13059030101","Census Tract 301.01, Clarke County, Georgia","B27003_037",687,310,"American Community Survey, 5 year sample, 2016-2020"
"291","13059030101","Census Tract 301.01, Clarke County, Georgia","B27020_003",2416,692,"American Community Survey, 5 year sample, 2016-2020"
"292","13059030101","Census Tract 301.01, Clarke County, Georgia","B27020_009",123,91,"American Community Survey, 5 year sample, 2016-2020"
"293","13059030101","Census Tract 301.01, Clarke County, Georgia","B27020_014",14,23,"American Community Survey, 5 year sample, 2016-2020"
"294","13059030101","Census Tract 301.01, Clarke County, Georgia","B28011_001",994,210,"American Community Survey, 5 year sample, 2016-2020"
"295","13059030101","Census Tract 301.01, Clarke County, Georgia","B28011_002",798,191,"American Community Survey, 5 year sample, 2016-2020"
"296","13059030101","Census Tract 301.01, Clarke County, Georgia","B28011_004",716,195,"American Community Survey, 5 year sample, 2016-2020"
"297","13059030101","Census Tract 301.01, Clarke County, Georgia","C18120_001",2499,692,"American Community Survey, 5 year sample, 2016-2020"
"298","13059030101","Census Tract 301.01, Clarke County, Georgia","C18120_002",949,232,"American Community Survey, 5 year sample, 2016-2020"
"299","13059030101","Census Tract 301.01, Clarke County, Georgia","C18120_006",0,14,"American Community Survey, 5 year sample, 2016-2020"
"300","13059030101","Census Tract 301.01, Clarke County, Georgia","C18130_002",145,147,"American Community Survey, 5 year sample, 2016-2020"
"301","13059030101","Census Tract 301.01, Clarke County, Georgia","C18130_016",131,36,"American Community Survey, 5 year sample, 2016-2020"
"302","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_001",976,233,"American Community Survey, 5 year sample, 2016-2020"
"303","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_002",0,14,"American Community Survey, 5 year sample, 2016-2020"
"304","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_003",0,14,"American Community Survey, 5 year sample, 2016-2020"
"305","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_004",18,28,"American Community Survey, 5 year sample, 2016-2020"
"306","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_005",18,30,"American Community Survey, 5 year sample, 2016-2020"
"307","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_006",83,59,"American Community Survey, 5 year sample, 2016-2020"
"308","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_007",44,68,"American Community Survey, 5 year sample, 2016-2020"
"309","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_008",20,32,"American Community Survey, 5 year sample, 2016-2020"
"310","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_009",0,14,"American Community Survey, 5 year sample, 2016-2020"
"311","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_010",92,78,"American Community Survey, 5 year sample, 2016-2020"
"312","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_011",245,134,"American Community Survey, 5 year sample, 2016-2020"
"313","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_012",255,155,"American Community Survey, 5 year sample, 2016-2020"
"314","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_013",145,112,"American Community Survey, 5 year sample, 2016-2020"
"315","13059030101","Census Tract 301.01, Clarke County, Georgia","C24070_014",56,83,"American Community Survey, 5 year sample, 2016-2020"
"316","13059000100","Census Tract 1, Clarke County, Georgia","B01001_003",18,30,"American Community Survey, 5 year sample, 2016-2020"
"317","13059000100","Census Tract 1, Clarke County, Georgia","B01001_004",0,14,"American Community Survey, 5 year sample, 2016-2020"
"318","13059000100","Census Tract 1, Clarke County, Georgia","B01001_005",0,14,"American Community Survey, 5 year sample, 2016-2020"
"319","13059000100","Census Tract 1, Clarke County, Georgia","B01001_006",3,3,"American Community Survey, 5 year sample, 2016-2020"
