tct_fips,acc_naics1,D1,D2,D3
13059130400,AUTO REPAIR AND MAINTENANCE,0.8374167416310379,1.7473903906259312,2.5657862168907117
13059130500,AUTO REPAIR AND MAINTENANCE,1.3628355301119415,1.7662673200345334,1.879298118368668
13059130601,AUTO REPAIR AND MAINTENANCE,0.628642544806023,1.1212784890053544,1.1537168658496455
13059130602,AUTO REPAIR AND MAINTENANCE,0.579115765052038,0.6722155596186532,0.8748238293039237
13059130701,AUTO REPAIR AND MAINTENANCE,0.5875736112287856,0.7646580968937686,1.0057544158327405
13059130702,AUTO REPAIR AND MAINTENANCE,0.5463977497571342,0.6173460342295017,0.6921754952075158
13059140300,AUTO REPAIR AND MAINTENANCE,0.5208524099486708,1.0118957144552736,1.1906187174503218
13059140400,AUTO REPAIR AND MAINTENANCE,0.5743530358707888,0.8793980906382153,1.110319309250851
13059140500,AUTO REPAIR AND MAINTENANCE,0.9919051858545429,1.082336609963085,1.3460035525293186
13059140600,AUTO REPAIR AND MAINTENANCE,1.8432555906844676,2.3157823381965104,2.4865774705704697
13059150300,AUTO REPAIR AND MAINTENANCE,1.066489181038396,1.2463676196492859,1.440776498695758
