REALKEY,PARCEL_NO,SALELAND1,SALEIMP1,SALEIMP2,SALE_VAL,CURR_VAL,A_VALUE,P_VALUE,2022 Total,2022 Land,2022 Imp
39356,163D7 M012,0,0,0,0,127925,20000,0,127925,20000,107925
39357,163D7 M013,0,0,0,0,130523,20000,0,130523,20000,110523
39358,163D7 M014,0,0,0,0,127925,20000,0,127925,20000,107925
39359,163D7 M015,0,0,0,0,127925,20000,0,127925,20000,107925
39360,163D7 M016,0,0,0,0,130523,20000,0,130523,20000,110523
39361,163D7 M017,0,0,0,0,127925,20000,0,127925,20000,107925
39363,163D7 M018,0,0,0,0,130523,20000,0,130523,20000,110523
39364,163D7 M021,0,0,0,0,130523,20000,0,130523,20000,110523
39365,163D7 M022,0,0,0,0,127925,20000,0,127925,20000,107925
39366,163D7 M023,0,0,0,0,130523,20000,0,130523,20000,110523
39367,163D7 M024,0,0,0,0,127925,20000,0,127925,20000,107925
39368,163D7 M025,0,0,0,0,127925,20000,0,127925,20000,107925
39369,163D7 M026,0,0,0,0,130523,20000,0,130523,20000,110523
39370,163D7 M027,0,0,0,0,112665,20000,0,112665,20000,92665
39371,163D7 M028,0,0,0,0,130523,20000,0,130523,20000,110523
39372,163D7 M031,0,0,0,0,130523,20000,0,130523,20000,110523
39373,163D7 M032,0,0,0,0,127925,20000,0,127925,20000,107925
39374,163D7 M033,0,0,0,0,130523,20000,0,130523,20000,110523
39375,163D7 M034,0,0,0,0,127925,20000,0,127925,20000,107925
39376,163D7 M035,0,0,0,0,127925,20000,0,127925,20000,107925
39377,163D7 M036,0,0,0,0,130523,20000,0,130523,20000,110523
39378,163D7 M037,0,0,0,0,127925,20000,0,127925,20000,107925
39379,163D7 M038,0,0,0,0,130523,20000,0,130523,20000,110523
38931,163D8 A001,0,0,0,0,144232,20000,0,144232,20000,124232
38932,163D8 A002,0,0,0,0,144393,20000,0,144393,20000,124393
38933,163D8 A003,0,0,0,0,144232,20000,0,144232,20000,124232
38934,163D8 A004,0,0,0,0,144232,20000,0,144232,20000,124232
38935,163D8 A005,0,0,0,0,144393,20000,0,144393,20000,124393
38936,163D8 A006,0,0,0,0,144232,20000,0,144232,20000,124232
38937,163D8 A007,0,0,0,0,144232,20000,0,144232,20000,124232
38938,163D8 A008,0,0,0,0,144393,20000,0,144393,20000,124393
38939,163D8 A009,0,0,0,0,144232,20000,0,144232,20000,124232
38940,163D8 A010,0,0,0,0,144232,20000,0,144232,20000,124232
38941,163D8 B001,0,0,0,0,144393,20000,0,144393,20000,124393
38942,163D8 B002,0,0,0,0,144232,20000,0,144232,20000,124232
38943,163D8 B003,0,0,0,0,144232,20000,0,144232,20000,124232
38944,163D8 B004,0,0,0,0,144393,20000,0,144393,20000,124393
38945,163D8 B005,0,0,0,0,144232,20000,0,144232,20000,124232
38946,163D8 B006,0,0,0,0,144232,20000,0,144232,20000,124232
38947,163D8 B007,0,0,0,0,144393,20000,0,144393,20000,124393
38948,163D8 B008,0,0,0,0,144232,20000,0,144232,20000,124232
38949,163D8 B009,0,0,0,0,144232,20000,0,144232,20000,124232
38950,163D8 B010,0,0,0,0,144232,20000,0,144232,20000,124232
41725,163D9 A110,0,0,0,0,360565,40000,0,360565,40000,320565
41726,163D9 A120,0,0,0,0,275200,40000,0,275200,40000,235200
41727,163D9 A130,0,0,0,0,360565,40000,0,360565,40000,320565
41728,163D9 A140,40000,275000,0,315000,360565,40000,0,315000,40000,275000
41729,163D9 B210,0,0,0,0,297382,40000,0,297382,40000,257382
41730,163D9 B220,0,0,0,0,297382,40000,0,297382,40000,257382
41731,163D9 B230,0,0,0,0,297382,40000,0,297382,40000,257382
41732,163D9 B240,0,0,0,0,297382,40000,0,297382,40000,257382
41733,163D9 B250,40000,239900,0,279900,297382,40000,0,279900,40000,239900
41734,163D9 B260,0,0,0,0,297382,40000,0,297382,40000,257382
41735,163D9 B270,0,0,0,0,297382,40000,0,297382,40000,257382
42919,163D9 C310,0,0,0,0,415999,40000,0,415999,40000,375999
42920,163D9 C320,0,0,0,0,314581,40000,0,314581,40000,274581
42921,163D9 C330,0,0,0,0,416055,40000,0,416055,40000,376055
42922,163D9 C340,0,0,0,0,416055,40000,0,416055,40000,376055
42923,163D9 C350,0,0,0,0,314581,40000,0,314581,40000,274581
42924,163D9 C360,0,0,0,0,419220,40000,0,419220,40000,379220
42595,163D9 D410,40000,170000,0,210000,213683,40000,0,210000,40000,170000
42596,163D9 D420,0,0,0,0,213683,40000,0,213683,40000,173683
42597,163D9 D430,0,0,0,0,213683,40000,0,213683,40000,173683
42598,163D9 D440,0,0,0,0,213683,40000,0,213683,40000,173683
42599,163D9 D450,0,0,0,0,213683,40000,0,213683,40000,173683
42925,163D9 E510,0,0,0,0,354922,40000,0,354922,40000,314922
42926,163D9 E520,0,0,0,0,354922,40000,0,354922,40000,314922
42927,163D9 E530,0,0,0,0,297461,40000,0,297461,40000,257461
42928,163D9 E540,0,0,0,0,297461,40000,0,297461,40000,257461
42929,163D9 E550,0,0,0,0,362369,40000,0,362369,40000,322369
42930,163D9 E560,0,0,0,0,362369,40000,0,362369,40000,322369
42931,163D9 F610,0,0,0,0,354922,40000,0,354922,40000,314922
42932,163D9 F620,0,0,0,0,354922,40000,0,354922,40000,314922
42933,163D9 F630,0,0,0,0,362369,40000,0,362369,40000,322369
42934,163D9 F640,0,0,0,0,297822,40000,0,297822,40000,257822
42935,163D9 F650,0,0,0,0,297822,40000,0,297822,40000,257822
42936,163D9 G710,0,0,0,0,213871,40000,0,213871,40000,173871
42937,163D9 G720,0,0,0,0,219308,40000,0,219308,40000,179308
42938,163D9 G730,0,0,0,0,219308,40000,0,219308,40000,179308
42939,163D9 H810,0,0,0,0,318037,40000,0,318037,40000,278037
42940,163D9 H820,0,0,0,0,341827,40000,0,341827,40000,301827
42941,163D9 H830,0,0,0,0,220219,40000,0,220219,40000,180219
42942,163D9 H840,0,0,0,0,220192,40000,0,220192,40000,180192
15932,164    001,0,0,0,0,9441531,354375,0,9441531,354375,9087156
15933,164    001A,0,0,0,0,3000,3000,0,3000,3000,0
15934,164    001B,0,0,0,0,101250,101250,0,101250,101250,0
15935,164    002,0,0,0,0,18900,18900,0,18900,18900,0
15936,164    005,0,0,0,0,13200,13200,0,13200,13200,0
15937,164    007,0,0,0,0,82500,82500,0,82500,82500,0
15942,164    010A,0,0,0,0,14188453,492750,0,14188453,492750,13695703
29628,164    010B,0,0,0,0,8532015,377250,0,8532015,377250,8154765
44028,164    010C,0,0,0,0,1,1,0,1,1,0
15943,164    011,0,0,0,0,110800,110800,0,110800,110800,0
15944,164    012,0,0,0,0,6500000,935281,0,6500000,935281,5564719
15945,164    013,0,0,0,0,7432623,3317500,0,7432623,3317500,4115123
15946,164    013A,0,0,0,0,825751,304920,0,825751,304920,520831
15947,164    013B,600000,75000,125000,800000,1134592,733901,0,800000,600000,200000
15950,164    013F,0,0,0,0,193399,112703,0,193399,112703,80696
15951,164    015,0,0,0,0,13393650,2215800,0,13393650,2215800,11177850
42564,164    015A,0,0,0,0,4839207,300000,0,4839207,300000,4539207
15952,164    016,0,0,0,0,38400,38400,0,38400,38400,0
15953,164    017,0,0,0,0,10096273,1039051,0,10096273,1039051,9057222
15954,164    018,0,0,0,0,6485717,538650,0,6485717,538650,5947067
15959,164    021,0,0,0,0,1034227,1034227,0,1034227,1034227,0
15962,164    023,0,0,0,0,4160825,3558300,0,4160825,3558300,602525
15963,164    024,0,0,0,0,1229661,1229661,0,1229661,1229661,0
15964,164    024A,0,0,0,0,80114,80114,0,80114,80114,0
15965,164    024C,0,0,0,0,480000,480000,0,480000,480000,0
15967,164    024E,0,0,0,0,4072668,1172400,0,4072668,1172400,2900268
15968,164    024F,0,0,0,0,7808000,808000,0,7808000,808000,7000000
29105,164    024G,0,0,0,0,987071,219450,0,987071,219450,767621
29104,164    024H,0,0,0,0,632320,632320,0,632320,632320,0
31679,164    024J,0,0,0,0,1304910,400000,0,1304910,400000,904910
29677,164    025A,0,0,0,0,823181,155100,0,823181,155100,668081
31680,164    025B,0,0,0,0,165000,165000,0,165000,165000,0
31681,164    025C,0,0,0,0,2,1,0,2,1,1
32717,164    025D,0,0,0,0,1198267,327180,0,1198267,327180,871087
42803,164    025E,0,0,0,0,63918,63918,0,63918,63918,0
42804,164    025F,0,0,0,0,123725,123725,0,123725,123725,0
42805,164    025G,0,0,0,0,103950,103950,0,103950,103950,0
43847,164    025H,0,0,0,0,940107,90968,0,940107,90968,849139
43848,164    025J,0,0,0,0,176803,33816,0,176803,33816,142987
43849,164    025K,0,0,0,0,495220,32420,0,495220,32420,462800
44090,164    025L,0,0,0,0,1747803,155100,0,1747803,155100,1592703
15970,164    026A,0,0,0,0,5720,5720,0,5720,5720,0
15971,164    026B,0,0,0,0,49544,26000,0,49544,26000,23544
32081,164    026C,0,0,0,0,26000,26000,0,26000,26000,0
42807,164    026D,0,0,0,0,26000,26000,0,26000,26000,0
43422,164    026E,0,0,0,0,5720,5720,0,5720,5720,0
43423,164    026F,0,0,0,0,5720,5720,0,5720,5720,0
43424,164    026G,0,0,0,0,5720,5720,0,5720,5720,0
43911,164    026H,0,0,0,0,5720,5720,0,5720,5720,0
43912,164    026J,0,0,0,0,5720,5720,0,5720,5720,0
43913,164    026K,0,0,0,0,5720,5720,0,5720,5720,0
43914,164    026L,0,0,0,0,5720,5720,0,5720,5720,0
43915,164    026M,0,0,0,0,5720,5720,0,5720,5720,0
43916,164    026N,0,0,0,0,5720,5720,0,5720,5720,0
44735,164    026P,0,0,0,0,65100,0,0,65100,0,65100
15972,164A3 A001,0,0,0,0,1093354,330000,0,1093354,330000,763354
33350,164A3 A001A,0,0,0,0,32486,32486,0,32486,32486,0
15973,164A3 A002,0,0,0,0,585684,585684,0,585684,585684,0
15974,164A3 A003,0,0,0,0,148974,148974,0,148974,148974,0
15975,164A3 A004,0,0,0,0,203862,203862,0,203862,203862,0
15976,164A3 A005,0,0,0,0,4850500,850500,0,4850500,850500,4000000
15977,164A3 A006,0,0,0,0,59500,59500,0,59500,59500,0
15978,164A3 A007,0,0,0,0,59160,59160,0,59160,59160,0
15979,164A3 A008,0,0,0,0,170100,170100,0,170100,170100,0
15980,164A3 A009,0,0,0,0,2045517,391300,0,2045517,391300,1654217
15981,164A3 A010,35000,228200,0,263200,263309,35000,0,263200,35000,228200
15982,164A3 A011,0,0,0,0,1,1,0,1,1,0
15983,164A3 A011A,0,0,0,0,28000,28000,0,28000,28000,0
44499,164A3 A011B,0,0,0,0,81450,0,0,81450,0,81450
15985,164A3 A011C,0,0,0,0,194840,63840,0,194840,63840,131000
15986,164A3 A011D,0,0,0,0,35000,35000,0,35000,35000,0
39836,164A3 A011E,0,0,0,0,28000,28000,0,28000,28000,0
39837,164A3 A011F,0,0,0,0,110000,35000,0,110000,35000,75000
39838,164A3 A011G,0,0,0,0,35000,35000,0,35000,35000,0
44259,164A3 A011H,0,0,0,0,94900,0,0,94900,0,94900
45117,164A3 A011J,0,0,0,0,76960,0,0,76960,0,76960
45204,164A3 A011K,0,0,0,0,75000,0,0,75000,0,75000
15987,164A3 A012,0,0,0,0,140000,140000,0,140000,140000,0
15988,164A3 A013,0,0,0,0,66479,52500,0,66479,52500,13979
32173,164A3 A015,0,0,0,0,159489,35000,0,159489,35000,124489
32174,164A3 A016,0,0,0,0,35000,35000,0,35000,35000,0
44498,164A3 A016A,0,0,0,0,46400,0,0,46400,0,46400
32175,164A3 A017,0,0,0,0,173126,35000,0,173126,35000,138126
32176,164A3 A018,0,0,0,0,157931,35000,0,157931,35000,122931
32177,164A3 A019,0,0,0,0,144274,76440,0,144274,76440,67834
15989,164A3 B001,0,0,0,0,5258622,800000,0,5258622,800000,4458622
15994,164A3 B006,0,0,0,0,5687073,1140000,0,5687073,1140000,4547073
40374,164A3 B006A,0,0,0,0,290000,290000,0,290000,290000,0
15996,164A3 B006B,0,0,0,0,23908,23908,0,23908,23908,0
29678,164A3 B006D,0,0,0,0,44720,44720,0,44720,44720,0
29679,164A3 B007,0,0,0,0,4024000,774000,0,4024000,774000,3250000
44279,164A3 B007A,0,0,0,0,1850597,390000,0,1850597,390000,1460597
44115,164A4 A001,0,0,0,0,26000,26000,0,26000,26000,0
44733,164A4 A001A,0,0,0,0,78350,0,0,78350,0,78350
44116,164A4 A002,0,0,0,0,26000,26000,0,26000,26000,0
44375,164A4 A002A,0,0,0,0,77100,0,0,77100,0,77100
44117,164A4 A003,0,0,0,0,26000,26000,0,26000,26000,0
44258,164A4 A003A,0,0,0,0,91500,0,0,91500,0,91500
44118,164A4 A004,0,0,0,0,26000,26000,0,26000,26000,0
44376,164A4 A004A,0,0,0,0,87688,0,0,87688,0,87688
44119,164A4 A005,0,0,0,0,108000,26000,0,108000,26000,82000
44120,164A4 A006,0,0,0,0,26000,26000,0,26000,26000,0
44734,164A4 A006A,0,0,0,0,83425,0,0,83425,0,83425
44121,164A4 A007,0,0,0,0,26000,26000,0,26000,26000,0
44729,164A4 A007A,0,0,0,0,82410,0,0,82410,0,82410
44122,164A4 A008,0,0,0,0,26000,26000,0,26000,26000,0
45247,164A4 A008A,0,0,0,0,82000,0,0,82000,0,82000
44123,164A4 A009,0,0,0,0,26000,26000,0,26000,26000,0
44730,164A4 A009A,0,0,0,0,87485,0,0,87485,0,87485
44124,164A4 A010,0,0,0,0,26000,26000,0,26000,26000,0
45115,164A4 A010A,0,0,0,0,77900,0,0,77900,0,77900
44125,164A4 A011,0,0,0,0,26000,26000,0,26000,26000,0
45190,164A4 A011A,0,0,0,0,83480,0,0,83480,0,83480
44126,164A4 A012,0,0,0,0,26000,26000,0,26000,26000,0
44693,164A4 A012A,0,0,0,0,78350,0,0,78350,0,78350
44127,164A4 A013,0,0,0,0,26000,26000,0,26000,26000,0
44732,164A4 A013A,0,0,0,0,83425,0,0,83425,0,83425
44128,164A4 A014,0,0,0,0,103000,26000,0,103000,26000,77000
44129,164A4 A015,0,0,0,0,103000,26000,0,103000,26000,77000
15998,164C1 A001,0,0,0,0,147000,147000,0,147000,147000,0
15999,164C1 A002,0,0,0,0,613200,613200,0,613200,613200,0
16000,164C1 A003,0,0,0,0,43680,43680,0,43680,43680,0
16001,164C1 A003A,0,0,0,0,93600,93600,0,93600,93600,0
16002,164C1 A004,0,0,0,0,267500,40000,0,267500,40000,227500
16003,164C1 A005,0,0,0,0,5852800,852800,0,5852800,852800,5000000
16004,164C1 A006,0,0,0,0,391918,45000,0,391918,45000,346918
45144,164C1 A006A,0,0,0,0,391918,45000,0,391918,45000,346918
16005,164C1 A007,0,0,0,0,210137,45000,0,210137,45000,165137
40210,164C1 A007A,0,0,0,0,213249,45000,0,213249,45000,168249
16006,164C1 A008,0,0,0,0,45001,45000,0,45001,45000,1
16007,164C1 A009,0,0,0,0,168742,45000,0,168742,45000,123742
16008,164C1 A010,0,0,0,0,380079,45000,0,380079,45000,335079
16009,164C1 B001,0,0,0,0,75609,45000,0,75609,45000,30609
16010,164C1 B001A,0,0,0,0,118592,45000,0,118592,45000,73592
16011,164C1 B001B,0,0,0,0,82776,45000,0,82776,45000,37776
16012,164C1 B002,0,0,0,0,232994,45000,0,232994,45000,187994
43425,164C1 B002A,0,0,0,0,308476,45000,0,308476,45000,263476
43426,164C1 B002B,0,0,0,0,264358,45000,0,264358,45000,219358
43427,164C1 B002C,0,0,0,0,255488,45000,0,255488,45000,210488
16013,164C1 B003,0,0,0,0,45000,45000,0,45000,45000,0
16014,164C1 B004,0,0,0,0,139086,45000,0,139086,45000,94086
36289,164C1 B004A,0,0,0,0,81766,45000,0,81766,45000,36766
36290,164C1 B004B,0,0,0,0,45000,45000,0,45000,45000,0
16015,164C1 B005,0,0,0,0,286171,45000,0,286171,45000,241171
44558,164C1 B005A,0,0,0,0,295034,45000,0,295034,45000,250034
16016,164C1 B006,0,0,0,0,157786,93161,0,157786,93161,64625
16017,164C1 B006A,0,0,0,0,63762,63762,0,63762,63762,0
16018,164C1 B007,0,0,0,0,176839,45000,0,176839,45000,131839
16019,164C1 B008,0,0,0,0,45000,45000,0,45000,45000,0
16020,164C1 C001,45000,170000,0,215000,230290,45000,0,215000,45000,170000
39222,164C1 C001A,0,0,0,0,215341,45000,0,215341,45000,170341
39223,164C1 C001B,0,0,0,0,203728,45000,0,203728,45000,158728
39224,164C1 C001C,0,0,0,0,229662,45000,0,229662,45000,184662
39333,164C1 C001D,0,0,0,0,36000,36000,0,36000,36000,0
40371,164C1 C001E,45000,180000,0,225000,227188,45000,0,225000,45000,180000
40372,164C1 C001F,0,0,0,0,249140,45000,0,249140,45000,204140
40373,164C1 C001G,0,0,0,0,237045,45000,0,237045,45000,192045
40368,164C1 C001H,0,0,0,0,237045,45000,0,237045,45000,192045
40369,164C1 C001I,0,0,0,0,237045,45000,0,237045,45000,192045
40370,164C1 C001J,0,0,0,0,237045,45000,0,237045,45000,192045
16021,164C1 C002,0,0,0,0,238797,45000,0,238797,45000,193797
16022,164C1 C003,0,0,0,0,102357,54600,0,102357,54600,47757
16023,164C3 A001,0,0,0,0,125750,45000,0,125750,45000,80750
16024,164C3 A002,0,0,0,0,174162,45000,0,174162,45000,129162
16025,164C3 A003,0,0,0,0,108245,45000,0,108245,45000,63245
16026,164C3 A004,0,0,0,0,310895,45000,0,310895,45000,265895
16027,164C3 A005,0,0,0,0,288642,45000,0,288642,45000,243642
16028,164C3 A005A,0,0,0,0,177938,45000,0,177938,45000,132938
16029,164C3 A006,0,0,0,0,148046,45000,0,148046,45000,103046
16030,164C3 A007,0,0,0,0,223763,45000,0,223763,45000,178763
16031,164C3 A008,0,0,0,0,331219,45000,0,331219,45000,286219
16032,164C3 A009,0,0,0,0,210449,45000,0,210449,45000,165449
16033,164C3 A010,0,0,0,0,364434,45000,0,364434,45000,319434
16034,164C3 A011,0,0,0,0,365141,45000,0,365141,45000,320141
16035,164C3 A012,0,0,0,0,45000,45000,0,45000,45000,0
16036,164C3 A013,0,0,0,0,218479,45000,0,218479,45000,173479
16037,164C3 A014,0,0,0,0,191410,45000,0,191410,45000,146410
40380,164C3 A014A,0,0,0,0,509569,49973,0,509569,49973,459596
16038,164C3 A016,0,0,0,0,231294,45000,0,231294,45000,186294
16039,164C3 A016A,0,0,0,0,305539,45000,0,305539,45000,260539
35609,164C3 A016B,0,0,0,0,272039,45000,0,272039,45000,227039
16040,164C3 A018,0,0,0,0,267848,45000,0,267848,45000,222848
16041,164C3 A019,0,0,0,0,31500,31500,0,31500,31500,0
16042,164C3 A020,0,0,0,0,107206,45000,0,107206,45000,62206
16043,164C3 A021,0,0,0,0,329425,45000,0,329425,45000,284425
16044,164C3 A022,0,0,0,0,155791,45000,0,155791,45000,110791
16045,164C3 A023,0,0,0,0,194651,45000,0,194651,45000,149651
16046,164C3 A024,0,0,0,0,247695,45000,0,247695,45000,202695
16047,164C3 A025,0,0,0,0,252831,64515,0,252831,64515,188316
16048,164C3 A026,0,0,0,0,199700,45000,0,199700,45000,154700
16049,164C3 A027,0,0,0,0,120531,45000,0,120531,45000,75531
16050,164C3 B001,0,0,0,0,134958,45000,0,134958,45000,89958
16051,164C3 B002,0,0,0,0,271619,45000,0,271619,45000,226619
16052,164C3 B003,48810,223190,0,272000,272834,48950,0,272000,48810,223190
16053,164C3 B004,0,0,0,0,468145,45000,0,468145,45000,423145
42602,164C3 B004A,0,0,0,0,372457,45000,0,372457,45000,327457
16054,164C3 B005,0,0,0,0,182301,45000,0,182301,45000,137301
16055,164C3 B006,0,0,0,0,127806,45000,0,127806,45000,82806
16056,164C3 B007,0,0,0,0,196542,45000,0,196542,45000,151542
37337,164C3 B007A,0,0,0,0,45000,45000,0,45000,45000,0
37338,164C3 B007B,0,0,0,0,45000,45000,0,45000,45000,0
37339,164C3 B007C,0,0,0,0,269598,45000,0,269598,45000,224598
16058,164C3 B009,0,0,0,0,218307,45000,0,218307,45000,173307
16059,164C3 B010,0,0,0,0,216065,45000,0,216065,45000,171065
16060,164C3 B011,0,0,0,0,254758,45000,0,254758,45000,209758
16061,164C3 B012,0,0,0,0,208456,45000,0,208456,45000,163456
16062,164C3 B013,0,0,0,0,176550,45000,0,176550,45000,131550
16063,164C3 B014,0,0,0,0,179428,45000,0,179428,45000,134428
16064,164C3 B015,0,0,0,0,141114,45000,0,141114,45000,96114
16065,164C3 B016,0,0,0,0,176315,45000,0,176315,45000,131315
16066,164C3 B017,0,0,0,0,228494,45000,0,228494,45000,183494
16067,164C3 C001,0,0,0,0,265005,46200,0,265005,46200,218805
16068,164C3 C002,0,0,0,0,260406,45000,0,260406,45000,215406
